league,season,club,name,position,age,market_value_eur,contract_expiry
FR1,2024,AS Monaco,Caio Henrique,Left-Back,27,15000000.0,27/08/2020
FR1,2024,AS Monaco,Christian Mawissa,Centre-Back,20,15000000.0,11/08/2024
FR1,2024,AS Monaco,Denis Zakaria,Defensive Midfield,28,30000000.0,14/08/2023
FR1,2024,AS Monaco,Edan Diop,Central Midfield,20,600000.0,01/07/2023
FR1,2024,AS Monaco,Eliesse Ben Seghir,Left Winger,20,28000000.0,01/01/2023
FR1,2024,AS Monaco,Eliot Matazo,Central Midfield,23,2000000.0,01/07/2020
FR1,2024,AS Monaco,Folarin Balogun,Centre-Forward,23,18000000.0,30/08/2023
FR1,2024,AS Monaco,George Ilenikhena,Centre-Forward,18,15000000.0,25/07/2024
FR1,2024,AS Monaco,Guillermo Maripán,Centre-Back,31,4000000.0,24/08/2019
FR1,2024,AS Monaco,Ismail Jakobs,Left-Back,25,7000000.0,12/07/2021
FR1,2024,AS Monaco,Joan Tincrès,Centre-Forward,19,100000.0,
FR1,2024,AS Monaco,Jordan Teze,Right-Back,25,9000000.0,20/08/2024
FR1,2024,AS Monaco,Jules Stawiecki,Goalkeeper,18,200000.0,
FR1,2024,AS Monaco,Kassoum Ouattara,Left-Back,20,7000000.0,01/11/2023
FR1,2024,AS Monaco,Krépin Diatta,Right Midfield,26,7000000.0,21/01/2021
FR1,2024,AS Monaco,Lamine Camara,Central Midfield,21,22000000.0,30/07/2024
FR1,2024,AS Monaco,Lucas Michal,Left Winger,20,500000.0,01/07/2025
FR1,2024,AS Monaco,Maghnes Akliouche,Right Winger,23,45000000.0,01/07/2022
FR1,2024,AS Monaco,Mamadou Coulibaly,Central Midfield,21,200000.0,01/07/2025
FR1,2024,AS Monaco,Mayssam Benama,Central Midfield,20,150000.0,
FR1,2024,AS Monaco,Mika Biereth,Centre-Forward,22,30000000.0,11/01/2025
FR1,2024,AS Monaco,Moatasem Al-Musrati,Defensive Midfield,29,8000000.0,03/02/2025
FR1,2024,AS Monaco,Mohammed Salisu,Centre-Back,26,12000000.0,01/08/2023
FR1,2024,AS Monaco,Philipp Köhn,Goalkeeper,27,5000000.0,15/07/2023
FR1,2024,AS Monaco,Radoslaw Majecki,Goalkeeper,25,6000000.0,29/01/2020
FR1,2024,AS Monaco,Samuel Nibombe,Defensive Midfield,17,,
FR1,2024,AS Monaco,Saïmon Bouabré,Attacking Midfield,19,300000.0,01/07/2025
FR1,2024,AS Monaco,Soungoutou Magassa,Defensive Midfield,21,12000000.0,01/07/2022
FR1,2024,AS Monaco,Takumi Minamino,Left Winger,30,15000000.0,01/07/2022
FR1,2024,AS Monaco,Thilo Kehrer,Centre-Back,28,20000000.0,01/07/2024
FR1,2024,AS Monaco,Vanderson,Right-Back,24,20000000.0,01/01/2022
FR1,2024,AS Monaco,Wilfried Singo,Right-Back,24,25000000.0,17/08/2023
FR1,2024,AS Monaco,Yann Lienard,Goalkeeper,22,100000.0,01/07/2023
FR1,2024,AS Saint-Étienne,Anthony Briançon,Centre-Back,30,400000.0,01/07/2022
FR1,2024,AS Saint-Étienne,Antoine Gauthier,Attacking Midfield,20,,
FR1,2024,AS Saint-Étienne,Augustine Boakye,Attacking Midfield,24,2500000.0,13/07/2024
FR1,2024,AS Saint-Étienne,Ayman Aiki,Right Winger,20,400000.0,01/07/2024
FR1,2024,AS Saint-Étienne,Aïmen Moueffek,Central Midfield,24,2500000.0,01/07/2020
FR1,2024,AS Saint-Étienne,Ben Old,Left-Back,22,700000.0,09/07/2024
FR1,2024,AS Saint-Étienne,Benjamin Bouchouari,Central Midfield,23,5000000.0,16/08/2022
FR1,2024,AS Saint-Étienne,Beres Owusu,Centre-Back,21,350000.0,01/07/2024
FR1,2024,AS Saint-Étienne,Boubacar Fall,Goalkeeper,24,50000.0,05/01/2021
FR1,2024,AS Saint-Étienne,Brice Maubleu,Goalkeeper,35,200000.0,21/08/2024
FR1,2024,AS Saint-Étienne,Cheikh Fall,Central Midfield,21,50000.0,
FR1,2024,AS Saint-Étienne,Dennis Appiah,Right-Back,33,800000.0,03/01/2023
FR1,2024,AS Saint-Étienne,Djylian N'Guessan,Centre-Forward,16,800000.0,01/01/2025
FR1,2024,AS Saint-Étienne,Dylan Batubinsika,Centre-Back,29,1200000.0,21/07/2023
FR1,2024,AS Saint-Étienne,Florian Tardieu,Central Midfield,33,600000.0,31/08/2023
FR1,2024,AS Saint-Étienne,Gautier Larsonneur,Goalkeeper,28,3000000.0,06/01/2023
FR1,2024,AS Saint-Étienne,Ibrahim Sissoko,Centre-Forward,29,1800000.0,06/07/2023
FR1,2024,AS Saint-Étienne,Ibrahima Wadji,Centre-Forward,30,700000.0,30/08/2022
FR1,2024,AS Saint-Étienne,Igor Miladinovic,Attacking Midfield,22,1000000.0,09/08/2024
FR1,2024,AS Saint-Étienne,Irvin Cardona,Right Winger,27,2500000.0,01/07/2025
FR1,2024,AS Saint-Étienne,Issiaka Touré,Goalkeeper,20,,
FR1,2024,AS Saint-Étienne,Jebryl Sahraoui,Central Midfield,20,,01/07/2026
FR1,2024,AS Saint-Étienne,Jibril Othman,Centre-Forward,21,100000.0,
FR1,2024,AS Saint-Étienne,Kévin Pedro,Right-Back,19,50000.0,01/01/2026
FR1,2024,AS Saint-Étienne,Lamine Fomba,Defensive Midfield,27,600000.0,28/01/2023
FR1,2024,AS Saint-Étienne,Louis Mouton,Attacking Midfield,23,700000.0,01/07/2022
FR1,2024,AS Saint-Étienne,Lucas Stassin,Centre-Forward,20,18000000.0,30/08/2024
FR1,2024,AS Saint-Étienne,Léo Pétrot,Centre-Back,28,900000.0,30/08/2022
FR1,2024,AS Saint-Étienne,Maedine Makhloufi,Left-Back,20,,
FR1,2024,AS Saint-Étienne,Marwann Nzuzi,Right-Back,21,200000.0,
FR1,2024,AS Saint-Étienne,Mathieu Cafaro,Right Winger,28,2500000.0,01/07/2023
FR1,2024,AS Saint-Étienne,Mathis Amougou,Central Midfield,19,10000000.0,01/07/2024
FR1,2024,AS Saint-Étienne,Maxime Bernauer,Centre-Back,26,2000000.0,01/07/2025
FR1,2024,AS Saint-Étienne,Mickaël Nadé,Centre-Back,26,2000000.0,01/07/2020
FR1,2024,AS Saint-Étienne,Pierre Cornud,Left-Back,28,800000.0,22/08/2024
FR1,2024,AS Saint-Étienne,Pierre Ekwah,Defensive Midfield,23,7000000.0,14/08/2025
FR1,2024,AS Saint-Étienne,Yunis Abdelhamid,Centre-Back,37,400000.0,05/07/2024
FR1,2024,AS Saint-Étienne,Yvann Maçon,Right-Back,26,1800000.0,31/01/2020
FR1,2024,AS Saint-Étienne,Zuriko Davitashvili,Left Winger,24,10000000.0,11/07/2024
FR1,2024,Angers SCO,Abdoulaye Bamba,Centre-Back,35,300000.0,01/01/2017
FR1,2024,Angers SCO,Adrien Hunou,Centre-Forward,31,400000.0,01/07/2022
FR1,2024,Angers SCO,Amine Moussaoui,Attacking Midfield,18,,
FR1,2024,Angers SCO,Bamba Dieng,Centre-Forward,25,3000000.0,30/08/2024
FR1,2024,Angers SCO,Carlens Arcus,Right-Back,29,1800000.0,01/07/2024
FR1,2024,Angers SCO,Cédric Hountondji,Centre-Back,31,1200000.0,18/07/2022
FR1,2024,Angers SCO,Emmanuel Biumla,Centre-Back,20,4000000.0,31/07/2024
FR1,2024,Angers SCO,Enzo Caumont,Defensive Midfield,21,50000.0,
FR1,2024,Angers SCO,Estéban Lepaul,Centre-Forward,25,7000000.0,25/01/2024
FR1,2024,Angers SCO,Farid El Melali,Left Winger,27,3500000.0,09/08/2018
FR1,2024,Angers SCO,Florent Hanin,Left-Back,35,300000.0,31/07/2023
FR1,2024,Angers SCO,Halid Sabanovic,Right-Back,25,150000.0,01/07/2022
FR1,2024,Angers SCO,Haris Belkebla,Central Midfield,31,2000000.0,17/08/2024
FR1,2024,Angers SCO,Himad Abdelli,Attacking Midfield,25,7000000.0,01/07/2022
FR1,2024,Angers SCO,Ibrahima Niane,Centre-Forward,26,1000000.0,01/07/2023
FR1,2024,Angers SCO,Jacques Ekomié,Left-Back,21,800000.0,31/07/2024
FR1,2024,Angers SCO,Jean-Eudes Aholou,Defensive Midfield,31,2000000.0,01/07/2024
FR1,2024,Angers SCO,Jim Allevinah,Right Winger,30,1500000.0,01/07/2024
FR1,2024,Angers SCO,Jordan Lefort,Centre-Back,31,1500000.0,01/07/2023
FR1,2024,Angers SCO,Joseph Lopy,Central Midfield,33,300000.0,19/07/2023
FR1,2024,Angers SCO,Justin Kalumba,Right Winger,20,400000.0,01/07/2023
FR1,2024,Angers SCO,Lanroy Machine,Centre-Forward,19,,01/07/2025
FR1,2024,Angers SCO,Lilian Raolisoa,Right-Back,25,800000.0,01/07/2023
FR1,2024,Angers SCO,Loïs Diony,Centre-Forward,32,1200000.0,10/09/2020
FR1,2024,Angers SCO,Marius Courcoul,Defensive Midfield,18,300000.0,01/02/2025
FR1,2024,Angers SCO,Marius Louër,Right-Back,18,,01/07/2025
FR1,2024,Angers SCO,Melvin Zinga,Goalkeeper,23,300000.0,01/07/2022
FR1,2024,Angers SCO,Oumar Pona,Goalkeeper,19,,01/07/2025
FR1,2024,Angers SCO,Ousmane Camara,Centre-Back,22,400000.0,16/08/2022
FR1,2024,Angers SCO,Pierrick Capelle,Central Midfield,38,200000.0,01/07/2015
FR1,2024,Angers SCO,Prosper Peter,Centre-Forward,17,50000.0,01/07/2025
FR1,2024,Angers SCO,Sidiki Chérif,Centre-Forward,18,800000.0,01/07/2023
FR1,2024,Angers SCO,Willsem Boussaid,Right Winger,19,,
FR1,2024,Angers SCO,Yacine Gaya,Centre-Back,20,,
FR1,2024,Angers SCO,Yahia Fofana,Goalkeeper,24,7000000.0,01/07/2022
FR1,2024,Angers SCO,Yassin Belkhdim,Central Midfield,23,1000000.0,01/01/2024
FR1,2024,Angers SCO,Zinedine Ferhat,Right Winger,32,1000000.0,31/08/2023
FR1,2024,Angers SCO,Zinédine Ould Khaled,Defensive Midfield,25,400000.0,29/07/2019
FR1,2024,FC Nantes,Adel Mahamoud,Left Winger,22,50000.0,
FR1,2024,FC Nantes,Alban Lafont,Goalkeeper,26,3000000.0,01/07/2021
FR1,2024,FC Nantes,Anthony Lopes,Goalkeeper,34,1200000.0,01/01/2025
FR1,2024,FC Nantes,Dehmaine Tabibou,Central Midfield,20,200000.0,01/07/2024
FR1,2024,FC Nantes,Douglas Augusto,Central Midfield,28,6000000.0,12/08/2023
FR1,2024,FC Nantes,Enzo Mongo,Centre-Back,20,,
FR1,2024,FC Nantes,Fabien Centonze,Right-Back,29,1800000.0,22/09/2022
FR1,2024,FC Nantes,Florent Mollet,Attacking Midfield,33,1200000.0,17/01/2023
FR1,2024,FC Nantes,Francis Coquelin,Defensive Midfield,34,900000.0,31/01/2025
FR1,2024,FC Nantes,Herba Guirassy,Left Winger,18,1000000.0,01/07/2024
FR1,2024,FC Nantes,Hugo Barbet,Goalkeeper,23,50000.0,06/07/2023
FR1,2024,FC Nantes,Ignatius Ganago,Centre-Forward,26,2000000.0,01/09/2022
FR1,2024,FC Nantes,Jean-Charles Castelletto,Centre-Back,30,3500000.0,01/07/2020
FR1,2024,FC Nantes,Jean-Kévin Duverne,Right-Back,27,2500000.0,30/08/2023
FR1,2024,FC Nantes,Jean-Philippe Gbamin,Centre-Back,29,2000000.0,27/08/2024
FR1,2024,FC Nantes,Johann Lepenant,Defensive Midfield,22,6000000.0,01/07/2025
FR1,2024,FC Nantes,Kelvin Amian,Right-Back,27,2500000.0,25/01/2024
FR1,2024,FC Nantes,Louis Leroux,Attacking Midfield,19,4000000.0,01/07/2024
FR1,2024,FC Nantes,Marcus Coco,Right-Back,29,1200000.0,16/07/2019
FR1,2024,FC Nantes,Mathieu Acapandié,Right-Back,20,,01/07/2025
FR1,2024,FC Nantes,Matthis Abline,Centre-Forward,22,18000000.0,03/07/2024
FR1,2024,FC Nantes,Meschack Elia,Centre-Forward,27,4000000.0,03/02/2025
FR1,2024,FC Nantes,Moses Simon,Left Winger,29,12000000.0,01/07/2020
FR1,2024,FC Nantes,Mostafa Mohamed,Centre-Forward,27,5000000.0,01/07/2023
FR1,2024,FC Nantes,Nathan Zézé,Centre-Back,20,15000000.0,04/07/2023
FR1,2024,FC Nantes,Nicolas Cozza,Centre-Back,26,3500000.0,28/08/2024
FR1,2024,FC Nantes,Nicolas Pallois,Centre-Back,37,400000.0,27/07/2017
FR1,2024,FC Nantes,Patrik Carlgren,Goalkeeper,33,600000.0,30/08/2024
FR1,2024,FC Nantes,Pedro Chirivella,Defensive Midfield,28,5000000.0,01/07/2020
FR1,2024,FC Nantes,Plamedi Nsingi,Centre-Forward,24,,
FR1,2024,FC Nantes,Saïdou Sow,Centre-Back,22,6000000.0,07/08/2026
FR1,2024,FC Nantes,Sorba Thomas,Left Winger,26,3500000.0,30/07/2024
FR1,2024,FC Nantes,Sékou Doucouré,Centre-Back,20,50000.0,01/07/2025
FR1,2024,FC Nantes,Tino Kadewere,Centre-Forward,29,2500000.0,01/07/2024
FR1,2024,FC Toulouse,Aron Dønnum,Right Midfield,27,4000000.0,01/09/2023
FR1,2024,FC Toulouse,Charlie Cresswell,Centre-Back,22,10000000.0,08/07/2024
FR1,2024,FC Toulouse,Cristian Cásseres Jr.,Central Midfield,25,6000000.0,07/07/2023
FR1,2024,FC Toulouse,Dayann Méthalie,Left-Back,19,,01/07/2025
FR1,2024,FC Toulouse,Denis Genreau,Attacking Midfield,26,800000.0,02/08/2021
FR1,2024,FC Toulouse,Djibril Sidibé,Right-Back,32,1000000.0,02/08/2024
FR1,2024,FC Toulouse,Edhy Zuliani,Attacking Midfield,20,50000.0,01/07/2025
FR1,2024,FC Toulouse,Frank Magri,Centre-Forward,25,3000000.0,21/07/2023
FR1,2024,FC Toulouse,Gabriel Suazo,Left-Back,27,4000000.0,16/01/2023
FR1,2024,FC Toulouse,Guillaume Restes,Goalkeeper,20,20000000.0,01/07/2023
FR1,2024,FC Toulouse,Ilyas Azizi,Left Winger,17,,
FR1,2024,FC Toulouse,Jaydee Canvot,Centre-Back,18,4000000.0,01/01/2025
FR1,2024,FC Toulouse,Joshua King,Centre-Forward,33,1800000.0,29/08/2024
FR1,2024,FC Toulouse,Justin Lacombe,Goalkeeper,22,,01/07/2023
FR1,2024,FC Toulouse,Kjetil Haug,Goalkeeper,27,600000.0,01/07/2022
FR1,2024,FC Toulouse,Logan Costa,Centre-Back,24,18000000.0,20/08/2021
FR1,2024,FC Toulouse,Mamady Bangré,Right Winger,24,500000.0,01/07/2021
FR1,2024,FC Toulouse,Mark McKenzie,Centre-Back,26,6000000.0,16/08/2024
FR1,2024,FC Toulouse,Mathis Saka,Attacking Midfield,18,50000.0,01/07/2024
FR1,2024,FC Toulouse,Mathys Niflore,Goalkeeper,18,,01/07/2025
FR1,2024,FC Toulouse,Miha Zajc,Central Midfield,30,1500000.0,30/08/2024
FR1,2024,FC Toulouse,Naatan Skyttä,Attacking Midfield,23,3000000.0,01/02/2021
FR1,2024,FC Toulouse,Niklas Schmidt,Central Midfield,27,1800000.0,04/08/2023
FR1,2024,FC Toulouse,Noah Edjouma,Right Winger,19,800000.0,01/01/2025
FR1,2024,FC Toulouse,Rafik Messali,Right-Back,22,800000.0,01/07/2024
FR1,2024,FC Toulouse,Rasmus Nicolaisen,Centre-Back,28,4500000.0,17/08/2021
FR1,2024,FC Toulouse,Shavy Babicka,Right Winger,25,2500000.0,18/01/2024
FR1,2024,FC Toulouse,Vincent Sierro,Central Midfield,29,4000000.0,23/01/2023
FR1,2024,FC Toulouse,Warren Kamanzi,Right-Back,24,2000000.0,02/01/2023
FR1,2024,FC Toulouse,Yann Gboho,Left Winger,24,8000000.0,08/01/2024
FR1,2024,FC Toulouse,Ylies Aradj,Left-Back,20,,01/07/2025
FR1,2024,FC Toulouse,Zakaria Aboukhlal,Right Winger,25,12000000.0,01/07/2022
FR1,2024,FC Toulouse,Álex Domínguez,Goalkeeper,26,300000.0,26/07/2023
FR1,2024,FC Toulouse,Ümit Akdağ,Centre-Back,21,600000.0,23/08/2024
FR1,2024,LOSC Lille,Aaron Malouda,Right Winger,19,150000.0,
FR1,2024,LOSC Lille,Akim Zedadka,Right-Back,30,700000.0,01/07/2022
FR1,2024,LOSC Lille,Alexsandro,Centre-Back,25,20000000.0,01/07/2022
FR1,2024,LOSC Lille,Andrej Ilic,Centre-Forward,25,4000000.0,01/02/2024
FR1,2024,LOSC Lille,André Gomes,Central Midfield,31,6000000.0,06/09/2024
FR1,2024,LOSC Lille,Angel Gomes,Attacking Midfield,24,20000000.0,09/08/2020
FR1,2024,LOSC Lille,Ayyoub Bouaddi,Central Midfield,17,28000000.0,01/07/2023
FR1,2024,LOSC Lille,Aïssa Mandi,Centre-Back,33,1200000.0,01/08/2024
FR1,2024,LOSC Lille,Bafodé Diakité,Centre-Back,24,28000000.0,05/08/2022
FR1,2024,LOSC Lille,Benjamin André,Defensive Midfield,34,5000000.0,17/07/2019
FR1,2024,LOSC Lille,Chuba Akpom,Centre-Forward,29,7000000.0,02/02/2025
FR1,2024,LOSC Lille,Edon Zhegrova,Right Winger,26,25000000.0,14/01/2022
FR1,2024,LOSC Lille,Ethan Mbappé,Right Winger,18,5000000.0,04/07/2024
FR1,2024,LOSC Lille,Gabriel Gudmundsson,Left-Back,26,7000000.0,31/08/2021
FR1,2024,LOSC Lille,Hákon Arnar Haraldsson,Attacking Midfield,22,18000000.0,17/07/2023
FR1,2024,LOSC Lille,Isaac Cossier,Centre-Back,18,,01/07/2025
FR1,2024,LOSC Lille,Ismaily,Left-Back,35,1200000.0,04/08/2022
FR1,2024,LOSC Lille,Jonathan David,Centre-Forward,25,45000000.0,11/08/2020
FR1,2024,LOSC Lille,Lilian Baret,Central Midfield,19,,
FR1,2024,LOSC Lille,Lisandru Olmeta,Goalkeeper,19,150000.0,01/07/2025
FR1,2024,LOSC Lille,Lucas Chevalier,Goalkeeper,23,30000000.0,01/07/2020
FR1,2024,LOSC Lille,Marc-Aurèle Caillard,Goalkeeper,31,100000.0,30/08/2024
FR1,2024,LOSC Lille,Matias Fernandez-Pardo,Centre-Forward,20,15000000.0,30/08/2024
FR1,2024,LOSC Lille,Mitchel Bakker,Left Midfield,25,7000000.0,30/08/2024
FR1,2024,LOSC Lille,Mohamed Bayo,Centre-Forward,27,2800000.0,13/07/2022
FR1,2024,LOSC Lille,Morgan Costarelli,Left-Back,20,,
FR1,2024,LOSC Lille,Nabil Bentaleb,Defensive Midfield,30,6000000.0,28/08/2023
FR1,2024,LOSC Lille,Ngal'ayel Mukau,Defensive Midfield,20,15000000.0,11/07/2024
FR1,2024,LOSC Lille,Osame Sahraoui,Left Winger,24,12000000.0,01/08/2024
FR1,2024,LOSC Lille,Ousmane Touré,Centre-Back,20,500000.0,01/07/2024
FR1,2024,LOSC Lille,Rafael Fernandes,Centre-Back,23,1000000.0,31/01/2024
FR1,2024,LOSC Lille,Rémy Cabella,Attacking Midfield,35,2500000.0,10/07/2022
FR1,2024,LOSC Lille,Samuel Umtiti,Centre-Back,31,1500000.0,22/07/2023
FR1,2024,LOSC Lille,Soriba Diaoune,Left Winger,17,,01/01/2026
FR1,2024,LOSC Lille,Thomas Meunier,Right-Back,33,2000000.0,19/07/2024
FR1,2024,LOSC Lille,Tiago Santos,Right-Back,22,15000000.0,05/07/2023
FR1,2024,LOSC Lille,Ugo Raghouber,Defensive Midfield,21,4000000.0,01/07/2023
FR1,2024,LOSC Lille,Vincent Burlet,Left-Back,19,600000.0,01/07/2024
FR1,2024,LOSC Lille,Vito Mannone,Goalkeeper,37,150000.0,29/08/2023
FR1,2024,LOSC Lille,Younes Lachaab,Left Winger,20,,
FR1,2024,Le Havre AC,Abdoulaye Touré,Defensive Midfield,31,3000000.0,26/07/2023
FR1,2024,Le Havre AC,Ahmed Hassan,Centre-Forward,32,800000.0,13/01/2025
FR1,2024,Le Havre AC,Alex Teixeira,Goalkeeper,18,,
FR1,2024,Le Havre AC,Aloïs Confais,Defensive Midfield,28,150000.0,17/08/2022
FR1,2024,Le Havre AC,André Ayew,Centre-Forward,35,600000.0,04/10/2024
FR1,2024,Le Havre AC,Antoine Joujou,Left Winger,22,2000000.0,29/08/2024
FR1,2024,Le Havre AC,Arouna Sangante,Centre-Back,23,8000000.0,01/07/2021
FR1,2024,Le Havre AC,Arthur Desmas,Goalkeeper,31,1200000.0,01/07/2022
FR1,2024,Le Havre AC,Christopher Operi,Left-Back,28,3800000.0,01/07/2022
FR1,2024,Le Havre AC,Daler Kuzyaev,Central Midfield,32,3500000.0,12/07/2023
FR1,2024,Le Havre AC,Daren Mosengo,Defensive Midfield,18,,01/07/2025
FR1,2024,Le Havre AC,Elysée Logbo,Centre-Forward,21,400000.0,01/07/2022
FR1,2024,Le Havre AC,Emmanuel Sabbi,Right Winger,27,1500000.0,10/08/2023
FR1,2024,Le Havre AC,Enzo Kana-Biyik,Centre-Forward,18,,
FR1,2024,Le Havre AC,Fodé Ballo-Touré,Left-Back,28,1200000.0,23/01/2025
FR1,2024,Le Havre AC,Gabriel Guri,Goalkeeper,19,,
FR1,2024,Le Havre AC,Gautier Lloris,Centre-Back,29,3000000.0,12/07/2022
FR1,2024,Le Havre AC,Guy-Noël Zohouri,Central Midfield,18,,01/07/2025
FR1,2024,Le Havre AC,Hernâni Mendes Vaz,Central Midfield,20,,
FR1,2024,Le Havre AC,Ilyes Housni,Centre-Forward,20,1500000.0,28/08/2024
FR1,2024,Le Havre AC,Ismaïl Bouneb,Attacking Midfield,19,50000.0,03/07/2024
FR1,2024,Le Havre AC,Issa Soumaré,Left Winger,24,2000000.0,04/07/2023
FR1,2024,Le Havre AC,Josué Casimir,Right Winger,23,4000000.0,01/07/2021
FR1,2024,Le Havre AC,Junior Mwanga,Defensive Midfield,22,6000000.0,29/07/2026
FR1,2024,Le Havre AC,Kandet Diawara,Left Winger,25,400000.0,04/07/2023
FR1,2024,Le Havre AC,Loïc Nego,Right-Back,34,700000.0,01/07/2023
FR1,2024,Le Havre AC,Mahamadou Diawara,Central Midfield,20,2000000.0,17/01/2025
FR1,2024,Le Havre AC,Mathieu Gorgelin,Goalkeeper,34,300000.0,01/07/2019
FR1,2024,Le Havre AC,Mathéo Bodmer,Defensive Midfield,21,50000.0,
FR1,2024,Le Havre AC,Oualid El Hajjam,Right-Back,34,300000.0,15/07/2022
FR1,2024,Le Havre AC,Oussama Targhalline,Defensive Midfield,23,4000000.0,06/01/2023
FR1,2024,Le Havre AC,Rassoul Ndiaye,Central Midfield,23,2000000.0,17/07/2023
FR1,2024,Le Havre AC,Ruben Londja,Centre-Forward,19,,04/07/2024
FR1,2024,Le Havre AC,Samuel Grandsir,Right Winger,28,800000.0,23/01/2023
FR1,2024,Le Havre AC,Stephan Zagadou,Centre-Back,16,,01/07/2025
FR1,2024,Le Havre AC,Steve Ngoura,Centre-Forward,20,800000.0,01/01/2024
FR1,2024,Le Havre AC,Timothée Pembélé,Right-Back,22,2500000.0,16/07/2026
FR1,2024,Le Havre AC,Yanis Zouaoui,Left-Back,27,800000.0,05/07/2024
FR1,2024,Le Havre AC,Yann Kitala,Centre-Forward,27,400000.0,13/07/2022
FR1,2024,Le Havre AC,Yassine Kechta,Central Midfield,23,5000000.0,01/07/2022
FR1,2024,Le Havre AC,Yoann Salmier,Centre-Back,32,800000.0,04/07/2023
FR1,2024,Le Havre AC,Étienne Youté Kinkoué,Centre-Back,23,7000000.0,11/01/2023
FR1,2024,Montpellier HSC,Abdoulaye Camara,Defensive Midfield,16,,
FR1,2024,Montpellier HSC,Akor Adams,Centre-Forward,25,5000000.0,07/08/2023
FR1,2024,Montpellier HSC,Andy Delort,Centre-Forward,33,1500000.0,29/01/2025
FR1,2024,Montpellier HSC,Arnaud Nordin,Right Winger,27,5000000.0,01/07/2022
