league,season,club,name,position,age,market_value_eur,contract_expiry
ES1,2024,Celta de Vigo,Yoel Lago,Centre-Back,21,1000000.0,01/07/2025
ES1,2024,Celta de Vigo,Mihailo Ristic,Left-Back,29,900000.0,01/09/2023
ES1,2024,Celta de Vigo,Tincho Conde,Left-Back,22,300000.0,
ES1,2024,Celta de Vigo,Óscar Mingueza,Right-Back,26,20000000.0,30/07/2022
ES1,2024,Celta de Vigo,Sergio Carreira,Right-Back,24,4000000.0,01/07/2021
ES1,2024,Celta de Vigo,Javier Manquillo,Right-Back,31,1000000.0,21/01/2024
ES1,2024,Celta de Vigo,Damián Rodríguez,Defensive Midfield,22,3000000.0,18/07/2024
ES1,2024,Celta de Vigo,Jailson,Defensive Midfield,29,1000000.0,01/01/2024
ES1,2024,Celta de Vigo,Fran Beltrán,Central Midfield,26,8000000.0,01/08/2018
ES1,2024,Celta de Vigo,Ilaix Moriba,Central Midfield,22,6000000.0,01/07/2025
ES1,2024,Celta de Vigo,Hugo Sotelo,Central Midfield,21,4000000.0,01/07/2023
ES1,2024,Celta de Vigo,Luca de la Torre,Central Midfield,27,2000000.0,08/07/2022
ES1,2024,Celta de Vigo,Miguel Román,Central Midfield,22,400000.0,01/07/2025
ES1,2024,Celta de Vigo,Fer López,Attacking Midfield,21,5000000.0,26/01/2026
ES1,2024,Celta de Vigo,Hugo Álvarez,Left Winger,21,7500000.0,18/07/2024
ES1,2024,Celta de Vigo,Alfon González,Left Winger,26,5000000.0,01/07/2024
ES1,2024,Celta de Vigo,Williot Swedberg,Left Winger,21,5000000.0,01/07/2022
ES1,2024,Celta de Vigo,Jonathan Bamba,Left Winger,29,3500000.0,18/07/2023
ES1,2024,Celta de Vigo,Franco Cervi,Left Winger,31,800000.0,05/07/2021
ES1,2024,Celta de Vigo,Tadeo Allende,Right Winger,26,2000000.0,31/01/2024
ES1,2024,Celta de Vigo,Jones El-Abdellaoui,Right Winger,19,1500000.0,08/01/2025
ES1,2024,Celta de Vigo,Iker Losada,Second Striker,23,1500000.0,30/01/2025
ES1,2024,Celta de Vigo,Anastasios Douvikas,Centre-Forward,25,10000000.0,28/08/2023
ES1,2024,Celta de Vigo,Pablo Durán,Centre-Forward,24,3500000.0,18/07/2024
ES1,2024,Celta de Vigo,Borja Iglesias,Centre-Forward,32,3000000.0,12/08/2025
ES1,2024,Celta de Vigo,Iago Aspas,Centre-Forward,37,2000000.0,07/07/2015
ES1,2024,UD Las Palmas,Dinko Horkas,Goalkeeper,26,1200000.0,01/07/2024
ES1,2024,UD Las Palmas,Jasper Cillessen,Goalkeeper,36,800000.0,01/07/2024
ES1,2024,UD Las Palmas,Álvaro Killane,Goalkeeper,20,,
ES1,2024,UD Las Palmas,Victor Puig,Goalkeeper,19,,
ES1,2024,UD Las Palmas,Israel Mora,Goalkeeper,20,,
ES1,2024,UD Las Palmas,Mika Mármol,Centre-Back,23,10000000.0,11/08/2023
ES1,2024,UD Las Palmas,Scott McKenna,Centre-Back,28,4000000.0,08/08/2024
ES1,2024,UD Las Palmas,Juanma Herzog,Centre-Back,21,2500000.0,01/07/2024
ES1,2024,UD Las Palmas,Andy Pelmard,Centre-Back,25,2000000.0,20/01/2025
ES1,2024,UD Las Palmas,Álex Suárez,Centre-Back,32,1000000.0,01/07/2019
ES1,2024,UD Las Palmas,Valentino Raca,Centre-Back,20,,
ES1,2024,UD Las Palmas,Álex Muñoz,Left-Back,30,1000000.0,01/07/2024
ES1,2024,UD Las Palmas,Daley Sinkgraven,Left-Back,29,600000.0,11/07/2023
ES1,2024,UD Las Palmas,Diego Martín,Left-Back,21,,
ES1,2024,UD Las Palmas,Viti Rozada,Right-Back,27,2000000.0,01/07/2024
ES1,2024,UD Las Palmas,Marvin Park,Right-Back,24,1200000.0,01/07/2024
ES1,2024,UD Las Palmas,Valentín Pezzolesi,Right-Back,18,100000.0,01/07/2026
ES1,2024,UD Las Palmas,Dário Essugo,Defensive Midfield,20,20000000.0,30/08/2024
ES1,2024,UD Las Palmas,Stefan Bajcetic,Defensive Midfield,20,9000000.0,31/01/2025
ES1,2024,UD Las Palmas,Javi Muñoz,Central Midfield,30,2000000.0,01/07/2023
ES1,2024,UD Las Palmas,Enzo Loiodice,Central Midfield,24,1200000.0,18/08/2020
ES1,2024,UD Las Palmas,José Campaña,Central Midfield,32,900000.0,14/02/2024
ES1,2024,UD Las Palmas,Fabio González,Central Midfield,28,500000.0,01/07/2019
ES1,2024,UD Las Palmas,Aboubacar Bassinga,Central Midfield,19,100000.0,01/07/2025
ES1,2024,UD Las Palmas,Kirian Rodríguez,Attacking Midfield,29,1000000.0,01/07/2019
ES1,2024,UD Las Palmas,Iván Gil,Attacking Midfield,25,800000.0,01/07/2024
ES1,2024,UD Las Palmas,Sergio Viera,Attacking Midfield,20,,
ES1,2024,UD Las Palmas,Josito González,Attacking Midfield,19,,
ES1,2024,UD Las Palmas,Alberto Moleiro,Left Winger,21,25000000.0,01/07/2021
ES1,2024,UD Las Palmas,Benito Ramírez,Left Winger,29,700000.0,01/07/2018
ES1,2024,UD Las Palmas,Sergio Ruiz,Left Winger,19,,
ES1,2024,UD Las Palmas,Manu Fuster,Right Winger,27,1500000.0,01/07/2024
ES1,2024,UD Las Palmas,Adnan Januzaj,Right Winger,30,1200000.0,24/07/2024
ES1,2024,UD Las Palmas,Pejiño,Right Winger,28,800000.0,27/08/2020
ES1,2024,UD Las Palmas,Saliou Mandiang,Right Winger,22,,
ES1,2024,UD Las Palmas,Arturo Rodríguez,Right Winger,18,,
ES1,2024,UD Las Palmas,Fábio Silva,Centre-Forward,22,20000000.0,30/08/2024
ES1,2024,UD Las Palmas,Oli McBurnie,Centre-Forward,29,2500000.0,25/07/2024
ES1,2024,UD Las Palmas,Sandro Ramírez,Centre-Forward,29,2500000.0,01/07/2023
ES1,2024,UD Las Palmas,Marc Cardona,Centre-Forward,29,800000.0,07/07/2022
ES1,2024,UD Las Palmas,Jaime Mata,Centre-Forward,36,400000.0,01/07/2024
ES1,2024,UD Las Palmas,Elías Romero,Centre-Forward,21,,
ES1,2024,RCD Espanyol Barcelona,Joan García,Goalkeeper,24,25000000.0,01/07/2021
ES1,2024,RCD Espanyol Barcelona,Fernando Pacheco,Goalkeeper,33,800000.0,31/01/2023
ES1,2024,RCD Espanyol Barcelona,Ángel Fortuño,Goalkeeper,23,300000.0,01/07/2024
ES1,2024,RCD Espanyol Barcelona,Pol Tristán,Goalkeeper,23,100000.0,01/07/2025
ES1,2024,RCD Espanyol Barcelona,Llorenç Serred,Goalkeeper,19,25000.0,
ES1,2024,RCD Espanyol Barcelona,Marash Kumbulla,Centre-Back,25,7500000.0,17/08/2024
ES1,2024,RCD Espanyol Barcelona,Fernando Calero,Centre-Back,29,1500000.0,09/08/2019
ES1,2024,RCD Espanyol Barcelona,Leandro Cabrera,Centre-Back,34,1000000.0,20/01/2020
ES1,2024,RCD Espanyol Barcelona,Sergi Gómez,Centre-Back,33,600000.0,28/07/2021
ES1,2024,RCD Espanyol Barcelona,José Luis Català,Centre-Back,20,150000.0,
ES1,2024,RCD Espanyol Barcelona,Pablo Ramón,Centre-Back,24,100000.0,03/01/2025
ES1,2024,RCD Espanyol Barcelona,Carlos Romero,Left-Back,23,5000000.0,09/07/2024
ES1,2024,RCD Espanyol Barcelona,Brian Oliván,Left-Back,31,1800000.0,01/07/2022
ES1,2024,RCD Espanyol Barcelona,Roger Hinojo,Left-Back,20,50000.0,01/07/2025
ES1,2024,RCD Espanyol Barcelona,Omar El Hilali,Right-Back,21,15000000.0,01/01/2023
ES1,2024,RCD Espanyol Barcelona,Álvaro Tejero,Right-Back,28,1800000.0,09/07/2024
ES1,2024,RCD Espanyol Barcelona,José Ángel López,Right-Back,19,150000.0,
ES1,2024,RCD Espanyol Barcelona,Urko González de Zárate,Defensive Midfield,24,5000000.0,28/08/2025
ES1,2024,RCD Espanyol Barcelona,Alex Král,Central Midfield,27,6000000.0,07/08/2024
ES1,2024,RCD Espanyol Barcelona,Pol Lozano,Central Midfield,25,5000000.0,01/07/2020
ES1,2024,RCD Espanyol Barcelona,Edu Expósito,Central Midfield,28,3000000.0,08/08/2022
ES1,2024,RCD Espanyol Barcelona,José Gragera,Central Midfield,25,2000000.0,31/01/2023
ES1,2024,RCD Espanyol Barcelona,Álvaro Aguado,Central Midfield,29,1800000.0,11/09/2023
ES1,2024,RCD Espanyol Barcelona,Justin Smith,Central Midfield,22,300000.0,01/07/2025
ES1,2024,RCD Espanyol Barcelona,Rafel Bauzà,Central Midfield,20,200000.0,01/07/2025
ES1,2024,RCD Espanyol Barcelona,Javi Puado,Left Winger,27,10000000.0,01/07/2018
ES1,2024,RCD Espanyol Barcelona,Naci Ünüvar,Left Winger,22,2000000.0,29/08/2024
ES1,2024,RCD Espanyol Barcelona,Pere Milla,Left Winger,32,1200000.0,15/08/2023
ES1,2024,RCD Espanyol Barcelona,Alex Almansa,Left Winger,21,200000.0,
ES1,2024,RCD Espanyol Barcelona,Jofre Carreras,Right Winger,24,3000000.0,01/07/2022
ES1,2024,RCD Espanyol Barcelona,Irvin Cardona,Right Winger,27,2500000.0,10/08/2024
ES1,2024,RCD Espanyol Barcelona,Antoniu Roca,Right Winger,22,1800000.0,01/07/2024
ES1,2024,RCD Espanyol Barcelona,Salvi Sánchez,Right Winger,34,600000.0,19/08/2023
ES1,2024,RCD Espanyol Barcelona,Roberto Fernández,Centre-Forward,22,6000000.0,01/07/2025
ES1,2024,RCD Espanyol Barcelona,Alejo Veliz,Centre-Forward,21,2500000.0,07/08/2024
ES1,2024,RCD Espanyol Barcelona,Walid Cheddira,Centre-Forward,27,2500000.0,27/08/2024
ES1,2024,RCD Espanyol Barcelona,Omar Sadik,Centre-Forward,21,500000.0,01/07/2025
ES1,2024,CA Osasuna,Sergio Herrera,Goalkeeper,32,3000000.0,12/07/2017
ES1,2024,CA Osasuna,Aitor Fernández,Goalkeeper,34,700000.0,02/07/2022
ES1,2024,CA Osasuna,Pablo Valencia,Goalkeeper,24,200000.0,
ES1,2024,CA Osasuna,Dimitrios Stamatakis,Goalkeeper,22,200000.0,
ES1,2024,CA Osasuna,Rafa Fernández,Goalkeeper,21,25000.0,
ES1,2024,CA Osasuna,Enzo Boyomo,Centre-Back,23,20000000.0,29/08/2024
ES1,2024,CA Osasuna,Jorge Herrando,Centre-Back,24,4000000.0,01/07/2023
ES1,2024,CA Osasuna,Alejandro Catena,Centre-Back,30,3000000.0,01/07/2023
ES1,2024,CA Osasuna,Unai García,Centre-Back,33,800000.0,01/07/2015
ES1,2024,CA Osasuna,Ismael Sierra,Centre-Back,22,200000.0,
ES1,2024,CA Osasuna,Abel Bretones,Left-Back,24,4000000.0,05/07/2024
ES1,2024,CA Osasuna,Juan Cruz,Left-Back,32,1500000.0,30/08/2020
ES1,2024,CA Osasuna,Jesús Areso,Right-Back,25,12000000.0,01/07/2021
ES1,2024,CA Osasuna,Nacho Vidal,Right-Back,30,1800000.0,13/07/2018
ES1,2024,CA Osasuna,Rubén Peña,Right-Back,33,1200000.0,01/07/2022
ES1,2024,CA Osasuna,Iñigo Arguibide,Right-Back,20,200000.0,01/01/2026
ES1,2024,CA Osasuna,Lucas Torró,Defensive Midfield,30,3000000.0,04/08/2020
ES1,2024,CA Osasuna,Iker Muñoz,Defensive Midfield,22,3000000.0,01/07/2023
ES1,2024,CA Osasuna,Jon Moncayola,Central Midfield,27,7000000.0,01/07/2019
ES1,2024,CA Osasuna,Pablo Ibáñez,Central Midfield,26,2000000.0,01/07/2022
ES1,2024,CA Osasuna,Asier Osambela,Central Midfield,20,500000.0,01/07/2025
ES1,2024,CA Osasuna,Jon García,Central Midfield,22,300000.0,
ES1,2024,CA Osasuna,Aimar Oroz,Attacking Midfield,23,15000000.0,01/07/2022
ES1,2024,CA Osasuna,Moi Gómez,Attacking Midfield,31,2000000.0,28/07/2022
ES1,2024,CA Osasuna,Javi Martínez,Attacking Midfield,25,800000.0,01/07/2021
ES1,2024,CA Osasuna,Bryan Zaragoza,Left Winger,23,12000000.0,09/08/2024
ES1,2024,CA Osasuna,José Manuel Arnáiz,Left Winger,30,1500000.0,01/07/2023
ES1,2024,CA Osasuna,Rubén García,Right Winger,31,2000000.0,01/07/2019
ES1,2024,CA Osasuna,Iker Benito,Right Winger,22,1500000.0,01/07/2023
ES1,2024,CA Osasuna,Kike Barja,Right Winger,28,1500000.0,01/01/2018
ES1,2024,CA Osasuna,Ante Budimir,Centre-Forward,33,5000000.0,01/07/2021
ES1,2024,CA Osasuna,Raúl García,Centre-Forward,24,3000000.0,10/08/2023
ES1,2024,CA Osasuna,Sixtus Ogbuehi,Centre-Forward,22,200000.0,
ES1,2024,CA Osasuna,Carlos Lumbreras,Centre-Forward,20,150000.0,
ES1,2024,Deportivo Alavés,Antonio Sivera,Goalkeeper,28,6000000.0,19/07/2017
ES1,2024,Deportivo Alavés,Jesús Owono,Goalkeeper,24,900000.0,01/07/2022
ES1,2024,Deportivo Alavés,Adrián Rodríguez,Goalkeeper,24,200000.0,01/07/2024
ES1,2024,Deportivo Alavés,Grégoire Swiderski,Goalkeeper,19,150000.0,
ES1,2024,Deportivo Alavés,Abdel Abqar,Centre-Back,26,7500000.0,01/07/2022
ES1,2024,Deportivo Alavés,Facundo Garcés,Centre-Back,25,2000000.0,01/01/2025
ES1,2024,Deportivo Alavés,Moussa Diarra,Centre-Back,24,1800000.0,18/07/2024
ES1,2024,Deportivo Alavés,Adrián Pica,Centre-Back,23,1200000.0,01/09/2024
ES1,2024,Deportivo Alavés,Aleksandar Sedlar,Centre-Back,33,300000.0,05/07/2022
ES1,2024,Deportivo Alavés,Manu Sánchez,Left-Back,24,6000000.0,23/07/2024
ES1,2024,Deportivo Alavés,Eneko Ortiz,Left-Back,22,150000.0,
ES1,2024,Deportivo Alavés,Santiago Mouriño,Right-Back,23,3000000.0,27/08/2024
ES1,2024,Deportivo Alavés,Nahuel Tenaglia,Right-Back,29,3000000.0,20/08/2023
ES1,2024,Deportivo Alavés,Hugo Novoa,Right-Back,22,1500000.0,22/07/2024
ES1,2024,Deportivo Alavés,Egoitz Muñoz,Right-Back,21,200000.0,01/07/2026
ES1,2024,Deportivo Alavés,Alejandro Jay,Right-Back,22,150000.0,
ES1,2024,Deportivo Alavés,Antonio Blanco,Defensive Midfield,24,10000000.0,25/07/2023
ES1,2024,Deportivo Alavés,Carlos Protesoni,Defensive Midfield,27,1200000.0,01/07/2022
ES1,2024,Deportivo Alavés,Ander Guevara,Central Midfield,27,3500000.0,09/07/2023
ES1,2024,Deportivo Alavés,Jon Guridi,Central Midfield,30,3000000.0,11/07/2022
ES1,2024,Deportivo Alavés,Carles Aleñá,Central Midfield,27,2500000.0,24/07/2025
ES1,2024,Deportivo Alavés,Joan Jordán,Central Midfield,30,2500000.0,29/08/2024
ES1,2024,Deportivo Alavés,Daouda Doumbia,Central Midfield,23,200000.0,01/07/2025
ES1,2024,Deportivo Alavés,Lander Pinillos,Attacking Midfield,21,150000.0,
ES1,2024,Deportivo Alavés,Carlos Martín,Left Winger,23,2800000.0,17/08/2024
ES1,2024,Deportivo Alavés,Tomás Conechny,Left Winger,27,1800000.0,05/07/2024
ES1,2024,Deportivo Alavés,Abde Rebbach,Left Winger,26,700000.0,01/07/2022
ES1,2024,Deportivo Alavés,Carlos Vicente,Right Winger,26,10000000.0,01/01/2024
ES1,2024,Deportivo Alavés,Luka Romero,Right Winger,20,4000000.0,23/07/2024
ES1,2024,Deportivo Alavés,Luis Rioja,Right Winger,31,2000000.0,01/07/2019
ES1,2024,Deportivo Alavés,Julen Lartitegi,Right Winger,21,50000.0,
ES1,2024,Deportivo Alavés,Stoichkov,Second Striker,31,1500000.0,17/07/2024
ES1,2024,Deportivo Alavés,Joaquín Panichelli,Centre-Forward,22,7000000.0,01/07/2024
ES1,2024,Deportivo Alavés,Toni Martínez,Centre-Forward,28,2500000.0,27/08/2024
ES1,2024,Deportivo Alavés,Asier Villalibre,Centre-Forward,27,1200000.0,15/07/2024
ES1,2024,Deportivo Alavés,Kike García,Centre-Forward,35,900000.0,13/08/2023
ES1,2024,Deportivo Alavés,Pau Cabanes,Centre-Forward,20,800000.0,31/01/2025
ES1,2024,Getafe CF,David Soria,Goalkeeper,32,3000000.0,13/07/2018
ES1,2024,Getafe CF,Jiri Letacek,Goalkeeper,26,2000000.0,13/07/2024
ES1,2024,Getafe CF,Jorge Benito,Goalkeeper,19,25000.0,
ES1,2024,Getafe CF,Djordjije Medenica,Goalkeeper,18,,
ES1,2024,Getafe CF,Diego Ferrer,Goalkeeper,18,,
ES1,2024,Getafe CF,Omar Alderete,Centre-Back,28,8000000.0,01/07/2023
ES1,2024,Getafe CF,Dakonam Djené,Centre-Back,33,1800000.0,24/07/2017
ES1,2024,Getafe CF,Juan Berrocal,Centre-Back,26,1500000.0,19/08/2024
ES1,2024,Getafe CF,Domingos Duarte,Centre-Back,30,800000.0,11/07/2022
ES1,2024,Getafe CF,Nabil Aberdin,Centre-Back,22,700000.0,01/07/2024
ES1,2024,Getafe CF,Luca Lohr,Centre-Back,22,150000.0,
ES1,2024,Getafe CF,Guillem Trilla,Centre-Back,22,25000.0,
ES1,2024,Getafe CF,Juan Bernat,Left-Back,32,2000000.0,03/02/2025
ES1,2024,Getafe CF,Diego Rico,Left-Back,32,1200000.0,16/07/2024
ES1,2024,Getafe CF,David Argüelles,Left-Back,23,100000.0,
ES1,2024,Getafe CF,Gorka Rivera,Left-Back,20,100000.0,
ES1,2024,Getafe CF,Juan Iglesias,Right-Back,26,3500000.0,01/07/2021
ES1,2024,Getafe CF,Allan Nyom,Right-Back,37,300000.0,20/09/2025
ES1,2024,Getafe CF,Ismael Bekhoucha,Right-Back,20,300000.0,01/07/2025
ES1,2024,Getafe CF,Mauro Arambarri,Central Midfield,29,12000000.0,01/07/2018
ES1,2024,Getafe CF,Ramón Terrats,Central Midfield,24,4000000.0,08/07/2026
ES1,2024,Getafe CF,Luis Milla,Central Midfield,30,3500000.0,25/07/2022
ES1,2024,Getafe CF,Carles Aleñá,Central Midfield,27,2500000.0,10/07/2021
ES1,2024,Getafe CF,John Patrick,Central Midfield,21,1200000.0,
ES1,2024,Getafe CF,Yellu Santiago,Central Midfield,21,900000.0,10/01/2024
ES1,2024,Getafe CF,Alberto Risco,Attacking Midfield,19,200000.0,
ES1,2024,Getafe CF,Coba da Costa,Left Winger,22,3000000.0,01/12/2024
ES1,2024,Getafe CF,Juanmi,Left Winger,32,2000000.0,01/07/2025
ES1,2024,Getafe CF,Abdoulaye Keita,Left Winger,22,200000.0,
ES1,2024,Getafe CF,Álex Sola,Right Winger,26,2500000.0,15/07/2024
ES1,2024,Getafe CF,Carles Pérez,Right Winger,27,2000000.0,30/07/2024
ES1,2024,Getafe CF,Peter Federico,Right Winger,22,1200000.0,04/07/2024
ES1,2024,Getafe CF,Christantus Uche,Centre-Forward,22,15000000.0,01/07/2024
ES1,2024,Getafe CF,Borja Mayoral,Centre-Forward,28,7500000.0,01/08/2022
ES1,2024,Getafe CF,Álvaro Rodríguez,Centre-Forward,20,2500000.0,29/08/2024
ES1,2024,Getafe CF,Bertuğ Yıldırım,Centre-Forward,22,2000000.0,23/08/2024
ES1,2024,Getafe CF,Martín Cuéllar,Centre-Forward,18,,
ES1,2024,RCD Mallorca,Dominik Greif,Goalkeeper,28,6000000.0,06/07/2021
ES1,2024,RCD Mallorca,Leo Román,Goalkeeper,24,5000000.0,01/07/2022
ES1,2024,RCD Mallorca,Iván Cuéllar,Goalkeeper,41,100000.0,28/08/2023
ES1,2024,RCD Mallorca,Pere García,Goalkeeper,23,50000.0,
ES1,2024,RCD Mallorca,Martin Valjent,Centre-Back,29,6000000.0,01/07/2019
ES1,2024,RCD Mallorca,José Copete,Centre-Back,25,3000000.0,01/07/2022
ES1,2024,RCD Mallorca,Siebe Van der Heyden,Centre-Back,27,2500000.0,18/07/2023
ES1,2024,RCD Mallorca,Antonio Raíllo,Centre-Back,33,1800000.0,01/07/2016
ES1,2024,RCD Mallorca,David López,Centre-Back,22,500000.0,31/01/2024
ES1,2024,RCD Mallorca,Sebastian Wade,Centre-Back,22,25000.0,
ES1,2024,RCD Mallorca,Johan Mojica,Left-Back,32,2000000.0,23/07/2024
ES1,2024,RCD Mallorca,Toni Lato,Left-Back,27,1800000.0,01/07/2023
ES1,2024,RCD Mallorca,Pablo Maffeo,Right-Back,27,5000000.0,01/07/2022
ES1,2024,RCD Mallorca,Mateu Morey,Right-Back,25,800000.0,05/07/2024
ES1,2024,RCD Mallorca,Samú Costa,Defensive Midfield,24,15000000.0,10/08/2023
ES1,2024,RCD Mallorca,Omar Mascarell,Defensive Midfield,32,900000.0,01/07/2023
ES1,2024,RCD Mallorca,Sergi Darder,Central Midfield,31,4000000.0,11/08/2023
ES1,2024,RCD Mallorca,Manu Morlanes,Central Midfield,26,2500000.0,01/07/2023
ES1,2024,RCD Mallorca,Antonio Sánchez,Central Midfield,28,2500000.0,01/07/2018
ES1,2024,RCD Mallorca,Jan Salas,Central Midfield,19,100000.0,01/07/2025
ES1,2024,RCD Mallorca,Dani Rodríguez,Attacking Midfield,37,800000.0,01/07/2018
ES1,2024,RCD Mallorca,Chiquinho,Left Winger,25,2000000.0,30/08/2024
ES1,2024,RCD Mallorca,Javi Llabrés,Left Winger,22,800000.0,01/07/2022
ES1,2024,RCD Mallorca,Robert Navarro,Right Winger,23,6000000.0,29/08/2024
ES1,2024,RCD Mallorca,Takuma Asano,Right Winger,30,2500000.0,06/07/2024
ES1,2024,RCD Mallorca,Valery Fernández,Right Winger,25,2000000.0,30/08/2024
ES1,2024,RCD Mallorca,Daniel Luna,Right Winger,22,500000.0,01/07/2024
ES1,2024,RCD Mallorca,Vedat Muriqi,Centre-Forward,31,5000000.0,22/07/2022
ES1,2024,RCD Mallorca,Cyle Larin,Centre-Forward,30,3500000.0,03/08/2023
ES1,2024,RCD Mallorca,Abdón Prats,Centre-Forward,32,1200000.0,04/07/2017
ES1,2024,RCD Mallorca,Marc Domènech,Centre-Forward,18,1000000.0,01/07/2025
ES1,2024,Real Valladolid CF,Karl Hein,Goalkeeper,23,3000000.0,13/08/2024
ES1,2024,Real Valladolid CF,André Ferreira,Goalkeeper,29,700000.0,01/07/2024
ES1,2024,Real Valladolid CF,Álvaro Aceves,Goalkeeper,21,400000.0,16/01/2025
ES1,2024,Real Valladolid CF,Arnau Rafús,Goalkeeper,22,200000.0,
ES1,2024,Real Valladolid CF,Enzo Boyomo,Centre-Back,23,20000000.0,07/07/2023
ES1,2024,Real Valladolid CF,Juma Bah,Centre-Back,19,6000000.0,01/01/2025
ES1,2024,Real Valladolid CF,Eray Cömert,Centre-Back,27,2000000.0,10/07/2024
ES1,2024,Real Valladolid CF,David Torres,Centre-Back,22,1500000.0,01/07/2023
ES1,2024,Real Valladolid CF,Javi Sánchez,Centre-Back,28,1500000.0,01/07/2020
ES1,2024,Real Valladolid CF,Cenk Özkacar,Centre-Back,24,1200000.0,29/08/2024
ES1,2024,Real Valladolid CF,Joseph Aidoo,Centre-Back,29,1200000.0,30/01/2025
ES1,2024,Real Valladolid CF,Iago Parente,Centre-Back,19,150000.0,
ES1,2024,Real Valladolid CF,Adam Aznou,Left-Back,19,4000000.0,03/02/2025
ES1,2024,Real Valladolid CF,Henrique Silva,Left-Back,31,500000.0,11/03/2025
ES1,2024,Real Valladolid CF,Raúl Chasco,Left-Back,21,150000.0,
ES1,2024,Real Valladolid CF,Lucas Rosa,Right-Back,25,3000000.0,01/10/2022
ES1,2024,Real Valladolid CF,Antonio Candela,Right-Back,25,1800000.0,03/02/2025
ES1,2024,Real Valladolid CF,Luis Pérez,Right-Back,30,1400000.0,04/08/2020
ES1,2024,Real Valladolid CF,Koke Iglesias,Right-Back,20,200000.0,
ES1,2024,Real Valladolid CF,Florian Grillitsch,Defensive Midfield,29,2000000.0,03/02/2025
ES1,2024,Real Valladolid CF,Mario Martín,Defensive Midfield,21,1500000.0,23/08/2024
ES1,2024,Real Valladolid CF,Stanko Juric,Defensive Midfield,28,1200000.0,01/07/2024
ES1,2024,Real Valladolid CF,Tamás Nikitscher,Defensive Midfield,25,1000000.0,29/01/2025
ES1,2024,Real Valladolid CF,César de la Hoz,Defensive Midfield,33,350000.0,21/07/2023
ES1,2024,Real Valladolid CF,Kike Pérez,Central Midfield,28,2800000.0,12/08/2020
ES1,2024,Real Valladolid CF,Víctor Meseguer,Central Midfield,26,1500000.0,01/07/2024
ES1,2024,Real Valladolid CF,Ibrahim Alani,Central Midfield,18,500000.0,01/07/2025
ES1,2024,Real Valladolid CF,Mario Maroto,Central Midfield,21,200000.0,01/07/2025
ES1,2024,Real Valladolid CF,Adrián Verde,Central Midfield,22,150000.0,
ES1,2024,Real Valladolid CF,Selim Amallah,Attacking Midfield,28,1600000.0,31/01/2023
ES1,2024,Real Valladolid CF,Chuki,Attacking Midfield,21,1500000.0,01/07/2024
ES1,2024,Real Valladolid CF,Raúl Moro,Left Winger,22,7500000.0,01/07/2024
ES1,2024,Real Valladolid CF,Stipe Biuk,Left Winger,22,2500000.0,08/07/2024
ES1,2024,Real Valladolid CF,Darwin Machís,Left Winger,32,600000.0,19/01/2023
ES1,2024,Real Valladolid CF,Kenedy,Left Winger,29,300000.0,01/09/2022
ES1,2024,Real Valladolid CF,Amath Ndiaye,Right Winger,28,900000.0,01/07/2024
ES1,2024,Real Valladolid CF,Anuar,Right Winger,30,900000.0,01/07/2017
ES1,2024,Real Valladolid CF,Iván Sánchez,Right Winger,32,600000.0,01/07/2022
ES1,2024,Real Valladolid CF,Xavi Moreno,Right Winger,20,250000.0,01/07/2025
ES1,2024,Real Valladolid CF,Juanmi Latasa,Centre-Forward,24,2000000.0,14/08/2024
ES1,2024,Real Valladolid CF,Mamadou Sylla,Centre-Forward,31,1200000.0,01/09/2023
ES1,2024,Real Valladolid CF,Marcos André,Centre-Forward,28,1000000.0,29/08/2023
ES1,2024,Real Valladolid CF,Adrián Arnu,Centre-Forward,18,500000.0,01/07/2025
ES1,2024,Rayo Vallecano,Augusto Batalla,Goalkeeper,29,6000000.0,01/07/2025
ES1,2024,Rayo Vallecano,Dani Cárdenas,Goalkeeper,28,1800000.0,18/08/2023
ES1,2024,Rayo Vallecano,Miguel Ángel Morro,Goalkeeper,24,300000.0,01/08/2020
ES1,2024,Rayo Vallecano,Juanpe Gil,Goalkeeper,24,,
ES1,2024,Rayo Vallecano,Miguel Benedi,Goalkeeper,22,,
ES1,2024,Rayo Vallecano,Adrián Molina,Goalkeeper,19,,
ES1,2024,Rayo Vallecano,Abdul Mumin,Centre-Back,27,5000000.0,01/09/2022
ES1,2024,Rayo Vallecano,Florian Lejeune,Centre-Back,34,2500000.0,28/07/2023
ES1,2024,Rayo Vallecano,Pelayo Fernández,Centre-Back,22,500000.0,02/07/2024
ES1,2024,Rayo Vallecano,Aridane Hernández,Centre-Back,36,300000.0,05/07/2023
ES1,2024,Rayo Vallecano,Sergio Lozano,Centre-Back,19,,
ES1,2024,Rayo Vallecano,Pep Chavarría,Left-Back,27,5000000.0,31/08/2022
ES1,2024,Rayo Vallecano,Alfonso Espino,Left-Back,33,1200000.0,17/07/2023
ES1,2024,Rayo Vallecano,Andrei Rațiu,Right-Back,27,12000000.0,26/08/2023
ES1,2024,Rayo Vallecano,Iván Balliu,Right-Back,33,1400000.0,14/07/2021
ES1,2024,Rayo Vallecano,Marco de las Sías,Right-Back,19,,
ES1,2024,Rayo Vallecano,Gerard Gumbau,Defensive Midfield,30,1500000.0,16/07/2025
ES1,2024,Rayo Vallecano,Pedro Díaz,Central Midfield,27,3000000.0,05/08/2024
ES1,2024,Rayo Vallecano,Unai López,Central Midfield,29,2500000.0,01/07/2022
