league,season,club,name,position,age,market_value_eur,contract_expiry
L1,2023,FC Augsburg,Maximilian Bauer,Centre-Back,24,3000000.0,01/07/2022
L1,2023,FC Augsburg,Patric Pfeiffer,Centre-Back,24,2000000.0,01/07/2023
L1,2023,FC Augsburg,Jeffrey Gouweleeuw,Centre-Back,32,2000000.0,09/01/2016
L1,2023,FC Augsburg,Japhet Tanganga,Centre-Back,25,1800000.0,01/09/2023
L1,2023,FC Augsburg,Reece Oxford,Centre-Back,25,1500000.0,02/08/2019
L1,2023,FC Augsburg,Frederik Winther,Centre-Back,23,800000.0,04/10/2020
L1,2023,FC Augsburg,Iago,Left-Back,27,4000000.0,01/07/2019
L1,2023,FC Augsburg,Mads Pedersen,Left-Back,27,2500000.0,01/07/2019
L1,2023,FC Augsburg,Aaron Zehnter,Left-Back,19,1500000.0,01/07/2022
L1,2023,FC Augsburg,David Colina,Left-Back,23,1000000.0,14/01/2023
L1,2023,FC Augsburg,Kevin Mbabu,Right-Back,29,4000000.0,01/09/2023
L1,2023,FC Augsburg,Robert Gumny,Right-Back,26,2000000.0,02/09/2020
L1,2023,FC Augsburg,Raphael Framberger,Right-Back,28,600000.0,01/01/2015
L1,2023,FC Augsburg,Kristijan Jakic,Defensive Midfield,27,6500000.0,01/07/2024
L1,2023,FC Augsburg,Niklas Dorsch,Defensive Midfield,26,4000000.0,08/07/2021
L1,2023,FC Augsburg,Tim Breithaupt,Defensive Midfield,22,3000000.0,01/07/2023
L1,2023,FC Augsburg,David Deger,Defensive Midfield,24,100000.0,
L1,2023,FC Augsburg,Mahmut Kücüksahin,Defensive Midfield,20,100000.0,17/07/2024
L1,2023,FC Augsburg,Arne Engels,Central Midfield,20,9000000.0,03/01/2023
L1,2023,FC Augsburg,Arne Maier,Central Midfield,25,5000000.0,01/07/2022
L1,2023,FC Augsburg,Elvis Rexhbecaj,Central Midfield,26,3500000.0,27/07/2022
L1,2023,FC Augsburg,Fredrik Jensen,Attacking Midfield,26,3500000.0,01/07/2018
L1,2023,FC Augsburg,Pep Biel,Attacking Midfield,27,3000000.0,01/02/2024
L1,2023,FC Augsburg,Mert Kömür,Attacking Midfield,18,2000000.0,01/07/2023
L1,2023,FC Augsburg,Daniel Hausmann,Attacking Midfield,21,100000.0,
L1,2023,FC Augsburg,Rubén Vargas,Left Winger,25,7500000.0,01/07/2019
L1,2023,FC Augsburg,Nathanaël Mbuku,Left Winger,22,2000000.0,30/01/2023
L1,2023,FC Augsburg,Masaya Okugawa,Left Winger,28,1500000.0,05/07/2023
L1,2023,FC Augsburg,Irvin Cardona,Right Winger,26,2500000.0,18/01/2023
L1,2023,FC Augsburg,Sven Michel,Right Winger,33,700000.0,01/07/2023
L1,2023,FC Augsburg,Ermedin Demirovic,Centre-Forward,26,28000000.0,08/07/2022
L1,2023,FC Augsburg,Mergim Berisha,Centre-Forward,26,10000000.0,28/01/2025
L1,2023,FC Augsburg,Phillip Tietz,Centre-Forward,26,5000000.0,12/07/2023
L1,2023,FC Augsburg,Dion Beljo,Centre-Forward,22,4000000.0,13/01/2023
L1,2023,SV Werder Bremen,Michael Zetterer,Goalkeeper,28,3000000.0,27/01/2015
L1,2023,SV Werder Bremen,Jiri Pavlenka,Goalkeeper,32,1500000.0,01/07/2017
L1,2023,SV Werder Bremen,Dudu,Goalkeeper,25,200000.0,01/07/2020
L1,2023,SV Werder Bremen,Spyros Angelidis,Goalkeeper,19,,
L1,2023,SV Werder Bremen,Marco Friedl,Centre-Back,26,7500000.0,01/07/2019
L1,2023,SV Werder Bremen,Niklas Stark,Centre-Back,29,5500000.0,01/07/2022
L1,2023,SV Werder Bremen,Milos Veljkovic,Centre-Back,28,4500000.0,01/02/2016
L1,2023,SV Werder Bremen,Amos Pieper,Centre-Back,26,4000000.0,01/07/2022
L1,2023,SV Werder Bremen,Julián Malatini,Centre-Back,23,2500000.0,16/01/2024
L1,2023,SV Werder Bremen,Anthony Jung,Centre-Back,32,1000000.0,01/07/2021
L1,2023,SV Werder Bremen,Olivier Deman,Left-Back,24,5000000.0,31/08/2023
L1,2023,SV Werder Bremen,Felix Agu,Left-Back,24,4000000.0,01/07/2020
L1,2023,SV Werder Bremen,Mitchell Weiser,Right-Back,30,6000000.0,15/07/2022
L1,2023,SV Werder Bremen,Senne Lynen,Defensive Midfield,25,7000000.0,08/08/2023
L1,2023,SV Werder Bremen,Ilia Gruev,Defensive Midfield,24,5000000.0,01/07/2019
L1,2023,SV Werder Bremen,Skelly Alvero,Defensive Midfield,22,4000000.0,01/07/2024
L1,2023,SV Werder Bremen,Nicolai Rapp,Defensive Midfield,27,700000.0,01/07/2021
L1,2023,SV Werder Bremen,Christian Groß,Defensive Midfield,35,300000.0,01/08/2020
L1,2023,SV Werder Bremen,Jens Stage,Central Midfield,27,7500000.0,01/07/2022
L1,2023,SV Werder Bremen,Leonardo Bittencourt,Central Midfield,30,2500000.0,15/07/2020
L1,2023,SV Werder Bremen,Naby Keïta,Central Midfield,29,2000000.0,01/07/2023
L1,2023,SV Werder Bremen,Jakob Löpping,Central Midfield,21,125000.0,
L1,2023,SV Werder Bremen,Cimo Röcker,Central Midfield,30,,01/07/2012
L1,2023,SV Werder Bremen,Romano Schmid,Attacking Midfield,24,10000000.0,03/01/2019
L1,2023,SV Werder Bremen,Isak Hansen-Aarøen,Attacking Midfield,19,1500000.0,01/02/2024
L1,2023,SV Werder Bremen,Leon Opitz,Attacking Midfield,19,600000.0,06/09/2023
L1,2023,SV Werder Bremen,Justin Njinmah,Right Winger,23,9000000.0,05/01/2022
L1,2023,SV Werder Bremen,Kein Sato,Right Winger,22,,
L1,2023,SV Werder Bremen,Niclas Füllkrug,Centre-Forward,31,15000000.0,01/07/2019
L1,2023,SV Werder Bremen,Marvin Ducksch,Centre-Forward,30,9000000.0,25/08/2021
L1,2023,SV Werder Bremen,Rafael Santos Borré,Centre-Forward,28,8000000.0,01/09/2023
L1,2023,SV Werder Bremen,Nick Woltemade,Centre-Forward,22,4000000.0,01/07/2020
L1,2023,SV Werder Bremen,Dawid Kownacki,Centre-Forward,27,2000000.0,01/07/2023
L1,2023,SV Werder Bremen,Oliver Burke,Centre-Forward,27,2000000.0,01/07/2022
L1,2023,SV Werder Bremen,Joel Imasuen,Centre-Forward,19,,
L1,2023,1.FC Köln,Marvin Schwäbe,Goalkeeper,29,4000000.0,01/07/2021
L1,2023,1.FC Köln,Philipp Pentke,Goalkeeper,39,300000.0,01/08/2023
L1,2023,1.FC Köln,Jonas Nickisch,Goalkeeper,20,200000.0,01/07/2023
L1,2023,1.FC Köln,Matthias Köbbing,Goalkeeper,27,100000.0,01/01/2022
L1,2023,1.FC Köln,Jeff Chabot,Centre-Back,26,9000000.0,01/07/2023
L1,2023,1.FC Köln,Timo Hübers,Centre-Back,27,5500000.0,01/07/2021
L1,2023,1.FC Köln,Luca Kilian,Centre-Back,24,2000000.0,01/07/2022
L1,2023,1.FC Köln,Dominique Heintz,Centre-Back,30,800000.0,31/08/2023
L1,2023,1.FC Köln,Elias Bakatukanda,Centre-Back,20,250000.0,01/07/2023
L1,2023,1.FC Köln,Max Finkgräfe,Left-Back,20,6000000.0,01/07/2023
L1,2023,1.FC Köln,Leart Paçarada,Left-Back,29,1500000.0,01/07/2023
L1,2023,1.FC Köln,Kristian Pedersen,Left-Back,29,800000.0,01/07/2022
L1,2023,1.FC Köln,Noah Katterbach,Left-Back,23,600000.0,01/07/2019
L1,2023,1.FC Köln,Eric Martel,Defensive Midfield,22,7500000.0,01/07/2022
L1,2023,1.FC Köln,Dejan Ljubicic,Defensive Midfield,26,5000000.0,01/07/2021
L1,2023,1.FC Köln,Benno Schmitz,Defensive Midfield,29,1500000.0,01/07/2018
L1,2023,1.FC Köln,Jacob Christensen,Defensive Midfield,23,1500000.0,01/07/2023
L1,2023,1.FC Köln,Mathias Olesen,Defensive Midfield,23,1500000.0,04/02/2022
L1,2023,1.FC Köln,Denis Huseinbasic,Central Midfield,22,4000000.0,01/07/2022
L1,2023,1.FC Köln,Rasmus Carstensen,Right Midfield,23,2000000.0,01/07/2024
L1,2023,1.FC Köln,Florian Kainz,Attacking Midfield,31,2500000.0,18/01/2019
L1,2023,1.FC Köln,Linton Maina,Left Winger,25,3000000.0,01/07/2022
L1,2023,1.FC Köln,Faride Alidou,Left Winger,22,2500000.0,21/08/2023
L1,2023,1.FC Köln,Justin Diehl,Left Winger,19,2500000.0,01/01/2024
L1,2023,1.FC Köln,Jan Thielmann,Right Winger,22,5000000.0,17/01/2020
L1,2023,1.FC Köln,Dimitrios Limnios,Right Winger,26,900000.0,21/09/2020
L1,2023,1.FC Köln,Davie Selke,Centre-Forward,29,2800000.0,02/01/2023
L1,2023,1.FC Köln,Luca Waldschmidt,Centre-Forward,28,2500000.0,01/07/2024
L1,2023,1.FC Köln,Damion Downs,Centre-Forward,19,2000000.0,01/07/2023
L1,2023,1.FC Köln,Steffen Tigges,Centre-Forward,25,1500000.0,01/07/2022
L1,2023,1.FC Köln,Mark Uth,Centre-Forward,32,1000000.0,01/07/2021
L1,2023,1.FC Köln,Sargis Adamyan,Centre-Forward,31,600000.0,05/07/2022
L1,2023,1.FC Köln,Florian Dietz,Centre-Forward,25,600000.0,01/07/2022
L1,2023,1.FC Heidenheim 1846,Kevin Müller,Goalkeeper,33,1000000.0,01/07/2015
L1,2023,1.FC Heidenheim 1846,Vitus Eicher,Goalkeeper,33,250000.0,17/01/2017
L1,2023,1.FC Heidenheim 1846,Frank Feller,Goalkeeper,20,200000.0,01/07/2023
L1,2023,1.FC Heidenheim 1846,Paul Tschernuth,Goalkeeper,22,100000.0,01/07/2021
L1,2023,1.FC Heidenheim 1846,Benedikt Gimber,Centre-Back,27,2800000.0,01/07/2023
L1,2023,1.FC Heidenheim 1846,Patrick Mainka,Centre-Back,29,2500000.0,01/07/2018
L1,2023,1.FC Heidenheim 1846,Tim Siersleben,Centre-Back,24,1500000.0,01/07/2023
L1,2023,1.FC Heidenheim 1846,Thomas Keller,Centre-Back,24,350000.0,01/07/2022
L1,2023,1.FC Heidenheim 1846,Jonas Föhrenbach,Left-Back,28,2000000.0,01/07/2019
L1,2023,1.FC Heidenheim 1846,Seedy Jarju,Left-Back,19,200000.0,01/07/2023
L1,2023,1.FC Heidenheim 1846,Omar Traoré,Right-Back,26,2500000.0,01/07/2023
L1,2023,1.FC Heidenheim 1846,Marnon Busch,Right-Back,29,1200000.0,01/07/2017
L1,2023,1.FC Heidenheim 1846,Lennard Maloney,Defensive Midfield,24,5000000.0,01/07/2022
L1,2023,1.FC Heidenheim 1846,Norman Theuerkauf,Defensive Midfield,37,300000.0,01/07/2015
L1,2023,1.FC Heidenheim 1846,Luka Janes,Defensive Midfield,20,200000.0,01/07/2023
L1,2023,1.FC Heidenheim 1846,Jan Schöppner,Central Midfield,25,3000000.0,05/08/2020
L1,2023,1.FC Heidenheim 1846,Kevin Sessa,Central Midfield,23,2500000.0,01/07/2018
L1,2023,1.FC Heidenheim 1846,Adrian Beck,Attacking Midfield,27,1500000.0,01/07/2022
L1,2023,1.FC Heidenheim 1846,Denis Thomalla,Attacking Midfield,31,750000.0,01/07/2016
L1,2023,1.FC Heidenheim 1846,Christian Kühlwetter,Attacking Midfield,28,500000.0,01/09/2020
L1,2023,1.FC Heidenheim 1846,Florian Pick,Left Winger,28,700000.0,01/09/2020
L1,2023,1.FC Heidenheim 1846,Niklas Beste,Right Winger,25,15000000.0,01/07/2022
L1,2023,1.FC Heidenheim 1846,Eren Dinkçi,Right Winger,22,12000000.0,30/01/2026
L1,2023,1.FC Heidenheim 1846,Nikola Dovedan,Second Striker,29,800000.0,01/07/2023
L1,2023,1.FC Heidenheim 1846,Tim Kleindienst,Centre-Forward,28,6000000.0,01/07/2021
L1,2023,1.FC Heidenheim 1846,Marvin Pieringer,Centre-Forward,24,3000000.0,03/07/2023
L1,2023,1.FC Heidenheim 1846,Stefan Schimmer,Centre-Forward,30,500000.0,06/08/2019
L1,2023,1.FC Heidenheim 1846,Elidon Qenaj,Centre-Forward,21,100000.0,01/07/2022
L1,2023,VfL Bochum,Manuel Riemann,Goalkeeper,35,600000.0,01/07/2015
L1,2023,VfL Bochum,Niclas Thiede,Goalkeeper,25,350000.0,01/07/2023
L1,2023,VfL Bochum,Andreas Luthe,Goalkeeper,37,300000.0,29/01/2024
L1,2023,VfL Bochum,Michael Esser,Goalkeeper,36,300000.0,01/07/2021
L1,2023,VfL Bochum,Hugo Rölleke,Goalkeeper,19,,01/07/2025
L1,2023,VfL Bochum,Keven Schlotterbeck,Centre-Back,27,6000000.0,22/08/2023
L1,2023,VfL Bochum,Erhan Masovic,Centre-Back,25,5000000.0,05/10/2020
L1,2023,VfL Bochum,Tim Oermann,Centre-Back,20,4000000.0,01/07/2022
L1,2023,VfL Bochum,Ivan Ordets,Centre-Back,31,2500000.0,01/07/2024
L1,2023,VfL Bochum,Noah Loosli,Centre-Back,27,800000.0,01/07/2023
L1,2023,VfL Bochum,Mohammed Tolba,Centre-Back,19,200000.0,01/07/2022
L1,2023,VfL Bochum,Bernardo,Left-Back,29,5500000.0,02/08/2023
L1,2023,VfL Bochum,Maximilian Wittek,Left-Back,28,2000000.0,14/08/2023
L1,2023,VfL Bochum,Danilo Soares,Left-Back,32,700000.0,01/07/2017
L1,2023,VfL Bochum,Moritz Römling,Left-Back,23,150000.0,01/07/2019
L1,2023,VfL Bochum,Felix Passlack,Right-Back,26,1800000.0,01/07/2023
L1,2023,VfL Bochum,Cristian Gamboa,Right-Back,34,500000.0,27/08/2019
L1,2023,VfL Bochum,Jordi Osei-Tutu,Right-Back,25,500000.0,01/07/2022
L1,2023,VfL Bochum,Patrick Osterhage,Defensive Midfield,24,7000000.0,01/07/2021
L1,2023,VfL Bochum,Anthony Losilla,Defensive Midfield,38,500000.0,01/07/2014
L1,2023,VfL Bochum,Matus Bero,Central Midfield,28,3500000.0,01/07/2023
L1,2023,VfL Bochum,Agon Elezi,Central Midfield,23,800000.0,30/01/2024
L1,2023,VfL Bochum,Mats Pannewig,Central Midfield,19,125000.0,01/07/2023
L1,2023,VfL Bochum,Kevin Stöger,Attacking Midfield,30,5000000.0,01/07/2022
L1,2023,VfL Bochum,Philipp Förster,Attacking Midfield,29,1800000.0,01/07/2022
L1,2023,VfL Bochum,Lukas Daschner,Attacking Midfield,25,1200000.0,01/07/2023
L1,2023,VfL Bochum,Moritz-Broni Kwarteng,Attacking Midfield,26,1200000.0,01/07/2023
L1,2023,VfL Bochum,Christopher Antwi-Adjei,Left Winger,30,1200000.0,01/07/2021
L1,2023,VfL Bochum,Takuma Asano,Right Winger,29,4000000.0,01/07/2021
L1,2023,VfL Bochum,Moritz Broschinski,Centre-Forward,23,3000000.0,22/01/2023
L1,2023,VfL Bochum,Philipp Hofmann,Centre-Forward,31,1800000.0,01/07/2022
L1,2023,VfL Bochum,Gonçalo Paciência,Centre-Forward,29,1500000.0,01/09/2023
L1,2023,VfL Bochum,Simon Zoller,Centre-Forward,33,350000.0,01/01/2019
L1,2023,VfL Bochum,Lys Mousset,Centre-Forward,28,350000.0,15/08/2022
L1,2023,SV Darmstadt 98,Marcel Schuhen,Goalkeeper,31,800000.0,01/07/2019
L1,2023,SV Darmstadt 98,Alexander Brunst,Goalkeeper,28,400000.0,01/07/2022
L1,2023,SV Darmstadt 98,Morten Behrens,Goalkeeper,27,250000.0,01/07/2021
L1,2023,SV Darmstadt 98,Max Wendt,Goalkeeper,19,,
L1,2023,SV Darmstadt 98,Christoph Klarer,Centre-Back,24,3000000.0,18/07/2023
L1,2023,SV Darmstadt 98,Matej Maglica,Centre-Back,25,2000000.0,01/07/2024
L1,2023,SV Darmstadt 98,Clemens Riedel,Centre-Back,20,2000000.0,01/07/2021
L1,2023,SV Darmstadt 98,Bartol Franjic,Centre-Back,24,1800000.0,18/08/2023
L1,2023,SV Darmstadt 98,Christoph Zimmermann,Centre-Back,31,1000000.0,20/07/2022
L1,2023,SV Darmstadt 98,Jannik Müller,Centre-Back,30,800000.0,01/07/2021
L1,2023,SV Darmstadt 98,Thomas Isherwood,Centre-Back,26,500000.0,03/01/2021
L1,2023,SV Darmstadt 98,Fabian Nürnberger,Left-Back,24,2500000.0,01/07/2023
L1,2023,SV Darmstadt 98,Emir Karić,Left-Back,27,1000000.0,01/07/2021
L1,2023,SV Darmstadt 98,Fabian Holland,Left-Back,33,500000.0,05/07/2015
L1,2023,SV Darmstadt 98,Matthias Bader,Right-Back,27,1800000.0,31/01/2020
L1,2023,SV Darmstadt 98,Fabio Torsiello,Right-Back,19,500000.0,06/12/2022
L1,2023,SV Darmstadt 98,Andreas Müller,Defensive Midfield,23,800000.0,01/07/2023
L1,2023,SV Darmstadt 98,Klaus Gjasula,Defensive Midfield,34,400000.0,11/08/2021
L1,2023,SV Darmstadt 98,Asaf Arania,Defensive Midfield,18,,01/07/2024
L1,2023,SV Darmstadt 98,Fabian Schnellhardt,Central Midfield,30,1000000.0,01/07/2019
L1,2023,SV Darmstadt 98,Tobias Kempe,Central Midfield,35,500000.0,07/07/2017
L1,2023,SV Darmstadt 98,Frank Ronstadt,Right Midfield,26,550000.0,01/07/2021
L1,2023,SV Darmstadt 98,Marvin Mehlem,Attacking Midfield,26,2500000.0,01/07/2017
L1,2023,SV Darmstadt 98,Julian Justvan,Attacking Midfield,26,1500000.0,19/01/2024
L1,2023,SV Darmstadt 98,Braydon Manu,Left Winger,27,1200000.0,01/07/2019
L1,2023,SV Darmstadt 98,Mathias Honsak,Left Winger,27,1200000.0,05/07/2019
L1,2023,SV Darmstadt 98,Gerrit Holtmann,Left Winger,29,1000000.0,21/01/2024
L1,2023,SV Darmstadt 98,Tim Skarke,Centre-Forward,27,3000000.0,31/08/2023
L1,2023,SV Darmstadt 98,Oscar Vilhelmsson,Centre-Forward,20,2000000.0,12/07/2022
L1,2023,SV Darmstadt 98,Fraser Hornby,Centre-Forward,24,1200000.0,05/07/2023
L1,2023,SV Darmstadt 98,Luca Pfeiffer,Centre-Forward,27,1200000.0,17/08/2023
L1,2023,SV Darmstadt 98,Filip Stojilkovic,Centre-Forward,24,800000.0,31/01/2023
L1,2023,SV Darmstadt 98,Aaron Seydel,Centre-Forward,28,500000.0,06/08/2020
L1,2023,SV Darmstadt 98,Sebastian Polter,Centre-Forward,33,500000.0,01/02/2024
