league,season,club,name,position,age,market_value_eur,contract_expiry
FR1,2023,FC Metz,Fali Candé,Centre-Back,26,2500000.0,26/01/2022
FR1,2023,FC Metz,Christophe Hérelle,Centre-Back,31,1500000.0,01/09/2023
FR1,2023,FC Metz,Sadibou Sané,Centre-Back,20,800000.0,22/07/2023
FR1,2023,FC Metz,Aboubacar Lô,Centre-Back,24,300000.0,01/07/2021
FR1,2023,FC Metz,Ismaël Traoré,Centre-Back,37,250000.0,21/07/2022
FR1,2023,FC Metz,Albin Demouchy,Centre-Back,22,50000.0,
FR1,2023,FC Metz,Charles Divialle-Corbière,Centre-Back,20,,
FR1,2023,FC Metz,Matthieu Udol,Left-Back,28,2500000.0,01/07/2015
FR1,2023,FC Metz,Kevin Van Den Kerkhof,Right-Back,28,3000000.0,31/08/2023
FR1,2023,FC Metz,Koffi Kouao,Right-Back,26,1500000.0,12/08/2022
FR1,2023,FC Metz,Maxime Colin,Right-Back,32,900000.0,27/07/2023
FR1,2023,FC Metz,Sofiane Alakouch,Right-Back,25,500000.0,21/07/2021
FR1,2023,FC Metz,Habib Maïga,Defensive Midfield,28,2500000.0,01/07/2019
FR1,2023,FC Metz,Danley Jean Jacques,Defensive Midfield,24,2000000.0,07/07/2022
FR1,2023,FC Metz,Kévin N'Doram,Defensive Midfield,28,1500000.0,01/07/2020
FR1,2023,FC Metz,Warren Tchimbembé,Defensive Midfield,26,300000.0,23/07/2020
FR1,2023,FC Metz,Lamine Camara,Central Midfield,20,10000000.0,01/07/2023
FR1,2023,FC Metz,Arthur Atta,Central Midfield,21,1000000.0,25/01/2023
FR1,2023,FC Metz,Jean N'Guessan,Central Midfield,21,800000.0,21/07/2023
FR1,2023,FC Metz,Joseph Nduquidi,Central Midfield,19,800000.0,31/08/2023
FR1,2023,FC Metz,Sami Lahssaini,Central Midfield,25,400000.0,03/01/2019
FR1,2023,FC Metz,Ablie Jallow,Right Midfield,25,2000000.0,11/07/2017
FR1,2023,FC Metz,Youssef Maziz,Attacking Midfield,26,1500000.0,01/07/2020
FR1,2023,FC Metz,Cheikh Sabaly,Left Winger,25,2000000.0,01/07/2018
FR1,2023,FC Metz,Papa Amadou Diallo,Left Winger,20,1000000.0,01/07/2023
FR1,2023,FC Metz,Maïdine Douane,Left Winger,21,200000.0,01/07/2022
FR1,2023,FC Metz,Joel Asoro,Right Winger,25,1500000.0,24/08/2023
FR1,2023,FC Metz,Malick Mbaye,Right Winger,20,500000.0,01/07/2023
FR1,2023,FC Metz,Georges Mikautadze,Centre-Forward,23,15000000.0,01/07/2024
FR1,2023,FC Metz,Óscar Estupiñán,Centre-Forward,27,4000000.0,01/09/2023
FR1,2023,FC Metz,Didier Lamkel Zé,Centre-Forward,27,1000000.0,01/02/2024
FR1,2023,FC Metz,Simon Elisor,Centre-Forward,24,1000000.0,05/07/2023
FR1,2023,FC Metz,Benjamin Tetteh,Centre-Forward,26,1000000.0,10/08/2023
FR1,2023,FC Metz,Ibou Sané,Centre-Forward,19,300000.0,22/07/2023
FR1,2023,Clermont Foot 63,Mory Diaw,Goalkeeper,31,1800000.0,01/07/2022
FR1,2023,Clermont Foot 63,Massamba N'Diaye,Goalkeeper,22,500000.0,03/08/2023
FR1,2023,Clermont Foot 63,Théo Borne,Goalkeeper,21,50000.0,
FR1,2023,Clermont Foot 63,Théo Ramousse,Goalkeeper,19,,
FR1,2023,Clermont Foot 63,Alidu Seidu,Centre-Back,24,9000000.0,01/07/2020
FR1,2023,Clermont Foot 63,Chrislain Matsima,Centre-Back,22,7000000.0,01/02/2024
FR1,2023,Clermont Foot 63,Andy Pelmard,Centre-Back,24,3500000.0,12/07/2023
FR1,2023,Clermont Foot 63,Mateusz Wieteska,Centre-Back,27,3000000.0,25/07/2022
FR1,2023,Clermont Foot 63,Maximiliano Caufriez,Centre-Back,27,2500000.0,01/07/2023
FR1,2023,Clermont Foot 63,Jérémy Jacquet,Centre-Back,18,500000.0,29/01/2024
FR1,2023,Clermont Foot 63,Florent Ogier,Centre-Back,35,300000.0,13/07/2018
FR1,2023,Clermont Foot 63,Ivan M'Bahia,Centre-Back,19,50000.0,04/07/2024
FR1,2023,Clermont Foot 63,Mohamed Sylla,Centre-Back,20,,
FR1,2023,Clermont Foot 63,Neto Borges,Left-Back,27,3000000.0,01/07/2022
FR1,2023,Clermont Foot 63,Yoël Armougom,Left-Back,26,300000.0,04/07/2023
FR1,2023,Clermont Foot 63,Cheick Oumar Konaté,Right-Back,20,1500000.0,01/02/2023
FR1,2023,Clermont Foot 63,Mehdi Zeffane,Right-Back,32,500000.0,01/07/2022
FR1,2023,Clermont Foot 63,Yohann Magnin,Defensive Midfield,27,2000000.0,25/01/2019
FR1,2023,Clermont Foot 63,Maxime Gonalons,Defensive Midfield,35,700000.0,01/07/2022
FR1,2023,Clermont Foot 63,Johan Gastien,Defensive Midfield,36,500000.0,01/07/2018
FR1,2023,Clermont Foot 63,Stan Berkani,Defensive Midfield,20,,
FR1,2023,Clermont Foot 63,Adam Mabrouk,Defensive Midfield,21,,
FR1,2023,Clermont Foot 63,Habib Keïta,Central Midfield,22,1000000.0,04/07/2023
FR1,2023,Clermont Foot 63,Abdellah Baallal,Central Midfield,19,50000.0,01/07/2024
FR1,2023,Clermont Foot 63,Alan Virginius,Left Midfield,21,3500000.0,09/01/2024
FR1,2023,Clermont Foot 63,Muhammed Cham,Attacking Midfield,23,6000000.0,04/10/2020
FR1,2023,Clermont Foot 63,Aïman Maurer,Attacking Midfield,19,500000.0,01/02/2023
FR1,2023,Clermont Foot 63,Elbasan Rashani,Left Winger,31,1500000.0,16/07/2021
FR1,2023,Clermont Foot 63,Jérémie Bela,Left Winger,31,600000.0,02/08/2022
FR1,2023,Clermont Foot 63,İlhan Fakılı,Left Winger,18,,01/07/2024
FR1,2023,Clermont Foot 63,Jim Allevinah,Right Winger,29,2000000.0,01/07/2019
FR1,2023,Clermont Foot 63,Bilal Boutobba,Right Winger,25,1800000.0,01/07/2023
FR1,2023,Clermont Foot 63,Mohamed-Amine Bouchenna,Second Striker,18,200000.0,01/07/2024
FR1,2023,Clermont Foot 63,Shamar Nicholson,Centre-Forward,27,5000000.0,01/09/2023
FR1,2023,Clermont Foot 63,Grejohn Kyei,Centre-Forward,28,1500000.0,31/01/2022
FR1,2023,Clermont Foot 63,Komnen Andric,Centre-Forward,28,1000000.0,15/07/2022
